true_label,predicted_label,features
+,N,"[0.26666666666666666, 0.048272631102729904, 0.21388888888888888, 0.33055555555555555, 3.0, 360.0, 0.5753498525099547, 3.413293438577373, 7.354914676769289, 0.697571944985171, 0.4819001045007891]"
f,L,"[0.27870370370370373, 0.06464262842854467, 0.2, 0.35833333333333334, 3.0, 360.0, 1.5641411468235642, 5.284214283267406, 6.261976442307842, 0.6429251669583432, 0.3250907145861863]"
f,N,"[0.23981481481481484, 0.03673487856458773, 0.2111111111111111, 0.2916666666666667, 3.0, 360.00000000000006, 1.9706106944201198, 12.881779183334865, 8.590711811710364, 0.6009878792060216, 0.28659155882069354]"
f,L,"[0.26666666666666666, 0.057511852419516785, 0.21666666666666667, 0.3472222222222222, 3.0, 360.0, 1.4985489342894027, 5.076757441137541, 6.168725713973074, 0.6520766993720034, 0.3239323895023201]"
f,L,"[0.26018518518518524, 0.06820498837297369, 0.2, 0.35555555555555557, 3.0, 359.9999999999999, 1.4881586660449861, 4.841659960442596, 6.104467362725284, 0.6622644417787829, 0.31256840554478926]"
f,N,"[0.30833333333333335, 0.07500000000000001, 0.23333333333333334, 0.38333333333333336, 2.0, 360.00000000000006, 2.436233010717475, 14.863225900203535, 8.997335708334342, 0.5964186385969825, 0.366908304505754]"
f,N,"[0.2518518518518518, 0.03129026897910333, 0.20833333333333334, 0.28055555555555556, 3.0, 360.0, 1.7853243138863744, 10.921639706689001, 8.52587075612049, 0.6498308825331885, 0.4119966288857592]"
f,N,"[0.287962962962963, 0.09341303181586363, 0.2111111111111111, 0.41944444444444445, 3.0, 359.9999999999999, 0.783374466554282, 5.381367291269358, 8.005729252722213, 0.6826392162677715, 0.35959820946479704]"
/,N,"[0.27361111111111114, 0.034722222222222224, 0.2388888888888889, 0.30833333333333335, 2.0, 360.0, -0.24211407704909085, 3.1394962471214702, 7.308418439728576, 0.7067353747494391, 0.4450643193989278]"
f,/,"[0.21944444444444444, 0.008333333333333331, 0.2111111111111111, 0.22777777777777777, 2.0, 360.0, -0.0063104310671159665, 3.4099820851105163, 7.383946342168224, 0.7285638017110809, 0.36648160726337936]"
+,N,"[0.2657407407407408, 0.04214743213607793, 0.23055555555555557, 0.325, 3.0, 359.99999999999994, 0.691071920413705, 1.7685580826136933, 6.134026830417601, 0.776090775264671, 0.5728317827067433]"
~,N,"[0.28055555555555556, 0.008333333333333331, 0.2722222222222222, 0.28888888888888886, 2.0, 360.00000000000006, 2.189766152027116, 9.287815268329094, 7.105173393380486, 0.6225685395841204, 0.4250022883857518]"
~,N,"[0.2518518518518518, 0.0383784847704865, 0.2, 0.2916666666666667, 3.0, 360.0, 2.864669595330092, 12.68722764240482, 7.518681872610178, 0.5709399943489446, 0.342028760786988]"
~,N,"[0.2324074074074074, 0.013671132463179072, 0.21666666666666667, 0.25, 3.0, 359.99999999999994, 1.6991254679438086, 5.6528401569635065, 6.642539870132493, 0.6290916755776016, 0.3197070222648244]"
~,N,"[0.2298611111111111, 0.02674287432495791, 0.2, 0.2722222222222222, 4.0, 360.0000000000001, 1.9550654545922965, 5.653324385773473, 5.988150921383078, 0.6202817758237876, 0.30841384838172026]"
~,N,"[0.2351851851851852, 0.021073716068038973, 0.21388888888888888, 0.2638888888888889, 3.0, 360.00000000000017, 2.096103948787372, 6.299993079625921, 6.017073909261652, 0.6199279233005496, 0.4150993247031003]"
|,N,"[0.2611111111111111, 0.017123372230469374, 0.24166666666666667, 0.2833333333333333, 3.0, 360.00000000000006, 2.535785255699114, 9.019234391114335, 6.566348122541286, 0.6453224113507129, 0.4459542137095279]"
|,N,"[0.2351851851851852, 0.040083075596135866, 0.20277777777777778, 0.2916666666666667, 3.0, 359.99999999999994, 1.1303013150467875, 2.9204952797944506, 6.061616037136561, 0.6984195733802961, 0.4526417222452836]"
~,N,"[0.25740740740740736, 0.029600680302121804, 0.21666666666666667, 0.2861111111111111, 3.0, 360.00000000000006, 2.7384984162199744, 13.30228842701586, 7.760184479217622, 0.5648190275356133, 0.3556271311965303]"
|,V,"[0.3486111111111111, 0.056944444444444436, 0.2916666666666667, 0.40555555555555556, 2.0, 359.99999999999994, 0.10484933059597135, 0.34173180438206296, 4.917026408690399, 0.7649343862771201, 0.4654697637618885]"
~,N,"[0.2875, 0.020833333333333343, 0.26666666666666666, 0.30833333333333335, 2.0, 359.99999999999994, 2.9913913224534787, 14.204571200283397, 7.691814327122033, 0.5677539484483669, 0.29687378719102736]"
~,N,"[0.23796296296296296, 0.018332398030762358, 0.21388888888888888, 0.25833333333333336, 3.0, 360.0, 2.5068356469757695, 8.525269943034518, 6.2783866128394115, 0.5874511461534084, 0.33753981602021665]"
~,N,"[0.2722222222222222, 0.01937819401523736, 0.24722222222222223, 0.29444444444444445, 3.0, 360.0, 3.0917596874017104, 14.837975476974513, 7.8475605872014516, 0.5755745800996415, 0.3702428821044701]"
N,L,"[0.23425925925925925, 0.018332398030762358, 0.21388888888888888, 0.25833333333333336, 3.0, 360.0, 0.8738951961690208, 2.0729467212535644, 6.4824153187240725, 0.7512576241587611, 0.6109332402355337]"
~,N,"[0.22569444444444442, 0.01448378723237098, 0.20277777777777778, 0.24166666666666667, 4.0, 359.99999999999994, 2.4133855500943038, 7.364599539528678, 6.098826789878197, 0.6020648110640101, 0.31759341191133367]"
~,N,"[0.22777777777777777, 0.020158834312108555, 0.2, 0.24722222222222223, 3.0, 359.99999999999994, 1.780343239781027, 5.795234898030543, 6.458697504779412, 0.6317441959811964, 0.4064379097069663]"
N,/,"[0.23703703703703702, 0.014756830972693723, 0.21944444444444444, 0.25555555555555554, 3.0, 359.99999999999994, -0.19975817157742412, 0.4460335792056913, 4.933139120381622, 0.7575206230344527, 0.4555952309204568]"
N,V,"[0.2833333333333333, 0.0671280331866365, 0.22777777777777777, 0.37777777777777777, 3.0, 360.0, -0.2593682827439316, -0.22583279523883215, 4.682662494246289, 0.8139766962457861, 0.7071683387407219]"
N,/,"[0.25, 0.029745145192979636, 0.21666666666666667, 0.28888888888888886, 3.0, 359.99999999999994, -0.15047542232254577, -0.08154069543592035, 4.87139455748148, 0.7683627198639147, 0.5399912602446302]"
N,L,"[0.29259259259259257, 0.07739101368135876, 0.20277777777777778, 0.39166666666666666, 3.0, 360.0000000000001, -0.26365748382136595, 0.6027453510083238, 5.439729214286885, 0.775060398327715, 0.6331682057499575]"
N,V,"[0.2675925925925926, 0.04770091434218984, 0.2111111111111111, 0.3277777777777778, 3.0, 359.9999999999999, -0.07345217485877921, -0.34081587596836993, 4.495933849172497, 0.7980659387752356, 0.5334464791413779]"
~,N,"[0.2564814814814815, 0.01640744920987902, 0.23333333333333334, 0.26944444444444443, 3.0, 360.00000000000006, 2.2173109408407714, 8.402123351955234, 6.748063255921696, 0.6661050802541506, 0.46039031957449683]"
~,V,"[0.2972222222222222, 0.05786851848888795, 0.22777777777777777, 0.36944444444444446, 3.0, 360.0, -0.42703612685339815, 0.19079585648972808, 4.866487328148324, 0.7863209790609202, 0.6261409220948793]"
N,V,"[0.27870370370370373, 0.05482544941884244, 0.21666666666666667, 0.35, 3.0, 360.0, -0.12635966363294135, -0.2865643221452219, 4.402313056541269, 0.7982376897192562, 0.5838887557729802]"
~,N,"[0.275, 0.016666666666666663, 0.25833333333333336, 0.2916666666666667, 2.0, 360.0, 2.305485506552719, 9.6673982715715, 7.041921370231945, 0.6048637835855957, 0.40488991458473567]"
~,N,"[0.24537037037037038, 0.026287165864034054, 0.20833333333333334, 0.26666666666666666, 3.0, 360.0, 2.600200768986787, 11.22610764906416, 8.10997787946447, 0.6134985378370583, 0.3598276978542976]"
~,N,"[0.2875, 0.037500000000000006, 0.25, 0.325, 2.0, 359.9999999999999, 2.3013300439067788, 12.912770095090098, 8.757534728686649, 0.5997857279206438, 0.33782915016345505]"
~,N,"[0.2333333333333333, 0.02041241452319316, 0.20833333333333334, 0.25833333333333336, 3.0, 360.00000000000006, 3.1197834202224177, 16.228418997390417, 8.964693163085213, 0.5637880097730282, 0.23987571799967553]"
~,N,"[0.2611111111111111, 0.009886183566695675, 0.25277777777777777, 0.275, 3.0, 359.99999999999994, 2.3859332809126803, 11.034744311136773, 7.370823534139794, 0.5638929610732881, 0.24732352492203327]"
~,N,"[0.24074074074074073, 0.028358134872432505, 0.21666666666666667, 0.28055555555555556, 3.0, 360.00000000000006, 3.1165282813782698, 15.458184385455414, 8.754351093323331, 0.5855704612978065, 0.29245371334881004]"
V,N,"[0.22083333333333333, 0.018162078931419474, 0.20555555555555555, 0.25, 4.0, 360.0, 1.1569615730571596, 3.229767864170136, 5.9493054255250915, 0.681130991679207, 0.3609959419206438]"
~,N,"[0.23402777777777778, 0.018775702548049698, 0.21388888888888888, 0.2611111111111111, 4.0, 360.00000000000006, 3.403565970533698, 18.902819473723188, 9.40253831212334, 0.5520422914872378, 0.24733353034956965]"
~,N,"[0.25277777777777777, 0.03341040472716428, 0.20833333333333334, 0.28888888888888886, 3.0, 360.0, 2.5397583390726424, 12.140247424302766, 8.569133029787501, 0.5701138828403057, 0.24654673114092535]"
+,N,"[0.2986111111111111, 0.03194444444444444, 0.26666666666666666, 0.33055555555555555, 2.0, 360.0, 0.6834949773821317, 2.8969627427700644, 6.728719626413069, 0.7423381274550255, 0.5530940020063689]"
V,/,"[0.25925925925925924, 0.036312354724310325, 0.21388888888888888, 0.30277777777777776, 3.0, 360.00000000000006, -0.11150048170848652, 1.4146634338378492, 6.327159578112121, 0.7677716707365939, 0.6315164057762608]"
V,R,"[0.24814814814814815, 0.026287165864034054, 0.2111111111111111, 0.26944444444444443, 3.0, 360.0, -0.6368369913125839, 2.1074043436154755, 6.263773398208377, 0.7095826830905094, 0.4535083545001945]"
V,R,"[0.25092592592592594, 0.03687464398470346, 0.2, 0.2861111111111111, 3.0, 359.99999999999994, -0.46792233322405846, 2.4445739789485943, 6.484225423646351, 0.688470447824729, 0.45763356747910955]"
V,/,"[0.2537037037037037, 0.03226157664848952, 0.20833333333333334, 0.28055555555555556, 3.0, 359.99999999999994, -0.12722880383033366, 0.24279848120308722, 5.145226356946928, 0.7750382892197126, 0.6177644460255891]"
V,/,"[0.262037037037037, 0.04887275266813572, 0.2, 0.3194444444444444, 3.0, 359.99999999999994, 0.1334496107394446, 1.929925481856043, 6.293183298123266, 0.7401740059523495, 0.5994363783024641]"
V,/,"[0.24814814814814815, 0.02107371606803897, 0.23055555555555557, 0.2777777777777778, 3.0, 359.99999999999994, -0.2733911174220728, -0.08817969268825854, 4.871556966322835, 0.7820018630308951, 0.6328980535927998]"
/,N,"[0.2592592592592593, 0.027248035128818824, 0.225, 0.2916666666666667, 3.0, 360.00000000000006, 0.9232221199607267, 2.406554270639539, 5.944979781191381, 0.7543652251859274, 0.5937541096049048]"
/,N,"[0.2722222222222222, 0.05137011669140814, 0.20555555555555555, 0.33055555555555555, 3.0, 359.99999999999994, 0.6726951876259847, 1.3808349114132232, 5.874685252336339, 0.7929468276046502, 0.6956856763724646]"
/,N,"[0.2611111111111111, 0.03068155838107573, 0.2222222222222222, 0.2972222222222222, 3.0, 360.0, 0.8954472949550925, 2.301062919698194, 6.296747820782526, 0.7609636398606848, 0.6127111482330747]"
/,N,"[0.26481481481481484, 0.03756567180574222, 0.21666666666666667, 0.30833333333333335, 3.0, 359.99999999999994, 1.388231447543728, 5.08980566154418, 6.931021428964949, 0.7079596178134354, 0.5767230794950885]"
/,N,"[0.27037037037037037, 0.04311276565489932, 0.21666666666666667, 0.32222222222222224, 3.0, 360.0, 1.4237257844134588, 5.003098847526006, 6.793798897967273, 0.7076529602132892, 0.6304508149484254]"
/,N,"[0.262962962962963, 0.030876540741727913, 0.23333333333333334, 0.3055555555555556, 3.0, 360.0000000000001, 0.859375260331047, 1.7383609108770983, 6.080588080842011, 0.7656569103939183, 0.7166465431942568]"
/,N,"[0.2564814814814815, 0.04071969153202967, 0.2, 0.29444444444444445, 3.0, 360.0, 0.892817365343932, 2.857221621209094, 6.2306742595892, 0.7366835790296198, 0.6315209653498081]"
/,L,"[0.2333333333333333, 0.01178511301977579, 0.21666666666666667, 0.24166666666666667, 3.0, 359.99999999999994, 0.715569805136667, 1.5438325595560602, 6.102375605580897, 0.7614339231712685, 0.6496353874130804]"
/,N,"[0.25555555555555554, 0.02832788618662659, 0.22777777777777777, 0.29444444444444445, 3.0, 359.99999999999994, 1.153669313675436, 4.175292247359532, 6.792916372425049, 0.7613417778849693, 0.5216514445315207]"
/,N,"[0.26666666666666666, 0.04461771778946946, 0.20833333333333334, 0.31666666666666665, 3.0, 360.00000000000006, 0.31961556267970087, 0.6069618099664624, 6.027671663654225, 0.8085744139071966, 0.7197581882707298]"
/,N,"[0.24097222222222225, 0.02773434103849425, 0.2, 0.2777777777777778, 4.0, 360.0, 0.7394005194223381, 1.8043047199139925, 6.19575329129183, 0.7766551713160443, 0.66900302508207]"
/,N,"[0.2601851851851852, 0.03588485625014094, 0.2222222222222222, 0.30833333333333335, 3.0, 359.99999999999994, 1.4879239184317374, 5.179057795097506, 6.604571624375943, 0.7207458698520466, 0.5941562154620855]"
/,N,"[0.2537037037037037, 0.0336660351161071, 0.20833333333333334, 0.28888888888888886, 3.0, 360.00000000000006, 0.8490448073196671, 1.7169651838167077, 5.862261065948887, 0.7821051428921761, 0.7835616253599202]"
/,N,"[0.2564814814814815, 0.0344215375841502, 0.2111111111111111, 0.29444444444444445, 3.0, 360.0, 1.378306828095746, 4.7597127252704885, 6.454413649349561, 0.7484963563489557, 0.5162667984213651]"
/,N,"[0.26296296296296295, 0.04159458786151148, 0.20555555555555555, 0.30277777777777776, 3.0, 360.0000000000001, 1.1610913979954725, 3.882131116191662, 6.472181321195039, 0.7328651642065691, 0.5864291577714795]"
/,N,"[0.27037037037037037, 0.039042904893163, 0.2361111111111111, 0.325, 3.0, 359.99999999999994, 1.409387201168367, 5.649534923195157, 6.851752613326018, 0.6889139860152516, 0.4928001316516578]"
/,N,"[0.2638888888888889, 0.04088778178855485, 0.20833333333333334, 0.3055555555555556, 3.0, 360.00000000000006, 0.339189364428072, 3.0968724801947003, 6.629117265598598, 0.6538352808579595, 0.3638049541173689]"
/,N,"[0.25740740740740736, 0.03877850294698504, 0.20277777777777778, 0.28888888888888886, 3.0, 360.00000000000006, 0.5430155420879565, 2.2346842192626974, 6.4796353988235005, 0.7208302352224267, 0.4980590144814386]"
/,N,"[0.26296296296296295, 0.03602791936730318, 0.2361111111111111, 0.3138888888888889, 3.0, 360.00000000000006, 1.0608718628524225, 3.661303120344904, 6.611841606695429, 0.7401952763265647, 0.5364916197022502]"
/,N,"[0.25925925925925924, 0.02579331162441504, 0.23333333333333334, 0.29444444444444445, 3.0, 360.0, 0.7325577403812986, 2.3649901616921767, 6.404193232584296, 0.7422597808780846, 0.5200827296674351]"
/,N,"[0.262037037037037, 0.04423174412035624, 0.2, 0.3, 3.0, 360.0, 1.3147506618060925, 4.593708493415277, 6.7903565153055805, 0.6921825875431926, 0.5388341952239473]"
/,N,"[0.24097222222222223, 0.03163344992758438, 0.20555555555555555, 0.2777777777777778, 4.0, 360.0, 0.8770882440724861, 2.7110783400768366, 6.384444057454338, 0.7508239040574739, 0.5752019951357676]"
/,N,"[0.2601851851851852, 0.03742848691001433, 0.2222222222222222, 0.3111111111111111, 3.0, 360.0, 1.59944059678983, 5.1522717035478465, 6.608115923538647, 0.7259956017652701, 0.5628530029118314]"
/,N,"[0.26481481481481484, 0.03397025245897063, 0.23055555555555557, 0.3111111111111111, 3.0, 359.99999999999994, 0.9466843177790769, 4.0803232036607815, 7.04269690572502, 0.684232502112037, 0.4943212473615558]"
/,N,"[0.2657407407407407, 0.03588485625014093, 0.22777777777777777, 0.3138888888888889, 3.0, 359.99999999999994, 1.0768482233875123, 4.747657848785233, 7.111481532964477, 0.6906748206601758, 0.48539339024672884]"
/,N,"[0.26481481481481484, 0.04583099507690587, 0.21388888888888888, 0.325, 3.0, 360.0, 1.2221104529296365, 4.47208723466917, 6.7965311771550105, 0.7152835164177567, 0.5154786299370823]"
/,N,"[0.2513888888888889, 0.04583333333333334, 0.20555555555555555, 0.2972222222222222, 2.0, 360.0000000000001, 1.1364466085090645, 4.019221932671497, 6.764349043908105, 0.7370145724469126, 0.5703601231835116]"
/,N,"[0.262037037037037, 0.03442153758415019, 0.21666666666666667, 0.3, 3.0, 359.9999999999999, 1.2256355429339647, 4.740557414248302, 7.096360662126602, 0.6764908647248878, 0.5384370944868189]"
/,N,"[0.26944444444444443, 0.043271560909436756, 0.21944444444444444, 0.325, 3.0, 359.9999999999999, 0.8788279818254057, 3.366456644932015, 6.799862618364654, 0.7128726846485935, 0.5440821075043514]"
/,N,"[0.2675925925925926, 0.034866982192153194, 0.2388888888888889, 0.31666666666666665, 3.0, 360.0, 1.5068831198057062, 5.835512416189692, 7.147370245934818, 0.6504747624060795, 0.4115366184554017]"
/,N,"[0.26481481481481484, 0.04184119825072224, 0.20833333333333334, 0.30833333333333335, 3.0, 360.0, 1.0099186345114055, 3.0617544256873757, 6.413482973833974, 0.729256709689148, 0.49688364561615544]"
/,N,"[0.26481481481481484, 0.03770235753981913, 0.2222222222222222, 0.3138888888888889, 3.0, 359.99999999999994, 0.9489547993157729, 3.6031416346787237, 6.965051098644489, 0.737057774642159, 0.5691671627397996]"
/,N,"[0.23425925925925925, 0.03343605571345887, 0.20277777777777778, 0.28055555555555556, 3.0, 359.9999999999999, 0.465660940080089, 2.3575140174376203, 6.639325530987856, 0.7404105422223013, 0.4727171326106395]"
/,N,"[0.26481481481481484, 0.03177963389209355, 0.23333333333333334, 0.30833333333333335, 3.0, 360.0000000000001, 0.980307785531312, 2.836324687998859, 6.509769792684381, 0.7471024943228476, 0.657438284121903]"
/,N,"[0.2611111111111111, 0.03954473426678264, 0.20555555555555555, 0.29444444444444445, 3.0, 360.0, 1.0757669455085441, 3.5302757821888777, 6.217022740416345, 0.7480723653408619, 0.5863708898269813]"
/,N,"[0.26296296296296295, 0.029946225238511523, 0.23055555555555557, 0.30277777777777776, 3.0, 359.99999999999983, 0.9342968753279939, 3.959672860365554, 6.611453150199707, 0.7070641657980217, 0.5629587967837617]"
N,/,"[0.2490740740740741, 0.03304920055106435, 0.20277777777777778, 0.2777777777777778, 3.0, 359.9999999999999, -0.06626834081916258, -0.12230552758899194, 4.873354558781957, 0.7961328954018586, 0.681322191799993]"
N,R,"[0.24629629629629632, 0.03289318457098446, 0.20555555555555555, 0.2861111111111111, 3.0, 360.0, -0.6634049686039585, 2.8902653795183166, 6.9822436790326865, 0.6901615874011385, 0.4039622850476087]"
V,N,"[0.2537037037037037, 0.03320448347600205, 0.21666666666666667, 0.2972222222222222, 3.0, 360.0, 1.013686281030536, 3.450717695610942, 6.791806319585913, 0.7090061728641746, 0.5440569158404699]"
